candidate_unit_label,local_unit_column,relation_alpha,coefficient_mod_1000003,candidate_source
"v_sector[5;1,0]",2,981,382814,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,0]",2,982,382814,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,0]",2,983,382814,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,227,750001,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,228,250002,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,229,750001,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,230,750001,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,231,250002,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,232,250002,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,234,250002,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,240,750001,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,271,121823,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,274,121823,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,276,878180,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,279,878180,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,281,121823,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,283,878180,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,285,878180,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,290,121823,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,761,992480,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,762,7523,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,763,7523,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,764,992480,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,765,7523,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,766,992480,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,769,7523,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,770,992480,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,886,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,890,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,893,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,895,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,896,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,897,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,907,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,908,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,909,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,910,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,912,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,916,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,917,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,921,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,923,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,926,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,927,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,928,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,930,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,932,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,934,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,935,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,938,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,940,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,941,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,943,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,945,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,951,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,954,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,955,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,956,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,960,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,961,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,962,777346,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,964,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,965,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,969,222657,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,973,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,975,667971,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,977,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,978,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,981,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,982,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_sector[5;1,1]",3,983,332032,NONTRIVIAL_GL2_FIXTURE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
