screen_id,trace_domain,relation_alpha,trace_mod_1000003,trace_signed
signed_turn_screen_0,homogeneous_sectors,512,0,0
signed_turn_screen_0,homogeneous_sectors,513,0,0
signed_turn_screen_0,homogeneous_sectors,514,0,0
signed_turn_screen_0,homogeneous_sectors,515,0,0
signed_turn_screen_0,homogeneous_sectors,516,0,0
signed_turn_screen_0,homogeneous_sectors,517,0,0
signed_turn_screen_0,homogeneous_sectors,518,0,0
signed_turn_screen_0,homogeneous_sectors,519,0,0
signed_turn_screen_0,homogeneous_sectors,520,0,0
signed_turn_screen_0,homogeneous_sectors,521,0,0
signed_turn_screen_0,homogeneous_sectors,522,0,0
signed_turn_screen_0,homogeneous_sectors,523,0,0
signed_turn_screen_0,homogeneous_sectors,524,0,0
signed_turn_screen_0,homogeneous_sectors,525,0,0
signed_turn_screen_0,homogeneous_sectors,526,0,0
signed_turn_screen_0,homogeneous_sectors,527,0,0
signed_turn_screen_0,homogeneous_sectors,528,0,0
signed_turn_screen_0,homogeneous_sectors,529,0,0
signed_turn_screen_0,homogeneous_sectors,530,0,0
signed_turn_screen_0,homogeneous_sectors,531,0,0
signed_turn_screen_0,homogeneous_sectors,532,0,0
signed_turn_screen_0,homogeneous_sectors,533,0,0
signed_turn_screen_0,homogeneous_sectors,534,0,0
signed_turn_screen_0,homogeneous_sectors,535,0,0
signed_turn_screen_0,homogeneous_sectors,536,0,0
signed_turn_screen_0,homogeneous_sectors,537,0,0
signed_turn_screen_0,homogeneous_sectors,538,0,0
signed_turn_screen_0,homogeneous_sectors,539,0,0
signed_turn_screen_0,homogeneous_sectors,540,0,0
signed_turn_screen_0,homogeneous_sectors,541,0,0
signed_turn_screen_0,homogeneous_sectors,542,0,0
signed_turn_screen_0,homogeneous_sectors,543,0,0
signed_turn_screen_0,homogeneous_sectors,544,0,0
signed_turn_screen_0,homogeneous_sectors,545,0,0
signed_turn_screen_0,homogeneous_sectors,546,0,0
signed_turn_screen_0,homogeneous_sectors,547,0,0
signed_turn_screen_0,homogeneous_sectors,548,0,0
signed_turn_screen_0,homogeneous_sectors,549,0,0
signed_turn_screen_0,homogeneous_sectors,550,0,0
signed_turn_screen_0,homogeneous_sectors,551,0,0
signed_turn_screen_0,homogeneous_sectors,552,0,0
signed_turn_screen_0,homogeneous_sectors,553,0,0
signed_turn_screen_0,homogeneous_sectors,554,0,0
signed_turn_screen_0,homogeneous_sectors,555,0,0
signed_turn_screen_0,homogeneous_sectors,556,0,0
signed_turn_screen_0,homogeneous_sectors,557,0,0
signed_turn_screen_0,homogeneous_sectors,558,0,0
signed_turn_screen_0,homogeneous_sectors,559,0,0
signed_turn_screen_0,homogeneous_sectors,560,0,0
signed_turn_screen_0,homogeneous_sectors,561,0,0
signed_turn_screen_0,homogeneous_sectors,562,0,0
signed_turn_screen_0,homogeneous_sectors,563,0,0
signed_turn_screen_0,homogeneous_sectors,564,0,0
signed_turn_screen_0,homogeneous_sectors,565,0,0
signed_turn_screen_0,homogeneous_sectors,566,0,0
signed_turn_screen_0,homogeneous_sectors,567,0,0
signed_turn_screen_0,homogeneous_sectors,568,0,0
signed_turn_screen_0,homogeneous_sectors,569,0,0
signed_turn_screen_0,homogeneous_sectors,570,0,0
signed_turn_screen_0,homogeneous_sectors,571,0,0
signed_turn_screen_0,homogeneous_sectors,572,0,0
signed_turn_screen_0,homogeneous_sectors,573,0,0
signed_turn_screen_0,homogeneous_sectors,574,0,0
signed_turn_screen_0,homogeneous_sectors,575,0,0
signed_turn_screen_0,homogeneous_sectors,576,0,0
signed_turn_screen_0,homogeneous_sectors,577,0,0
signed_turn_screen_0,homogeneous_sectors,578,0,0
signed_turn_screen_0,homogeneous_sectors,579,0,0
signed_turn_screen_0,homogeneous_sectors,580,0,0
signed_turn_screen_0,homogeneous_sectors,581,0,0
signed_turn_screen_0,homogeneous_sectors,582,0,0
signed_turn_screen_0,homogeneous_sectors,583,0,0
signed_turn_screen_0,homogeneous_sectors,584,0,0
signed_turn_screen_0,homogeneous_sectors,585,0,0
signed_turn_screen_0,homogeneous_sectors,586,0,0
signed_turn_screen_0,homogeneous_sectors,587,0,0
signed_turn_screen_0,homogeneous_sectors,588,0,0
signed_turn_screen_0,homogeneous_sectors,589,0,0
signed_turn_screen_0,homogeneous_sectors,590,0,0
signed_turn_screen_0,homogeneous_sectors,591,0,0
signed_turn_screen_0,homogeneous_sectors,592,0,0
signed_turn_screen_0,homogeneous_sectors,593,0,0
signed_turn_screen_0,homogeneous_sectors,594,0,0
signed_turn_screen_0,homogeneous_sectors,595,0,0
signed_turn_screen_0,homogeneous_sectors,596,0,0
signed_turn_screen_0,homogeneous_sectors,597,0,0
signed_turn_screen_0,homogeneous_sectors,598,0,0
signed_turn_screen_0,homogeneous_sectors,599,0,0
signed_turn_screen_0,homogeneous_sectors,600,0,0
signed_turn_screen_0,homogeneous_sectors,601,0,0
signed_turn_screen_0,homogeneous_sectors,602,0,0
signed_turn_screen_0,homogeneous_sectors,603,0,0
signed_turn_screen_0,homogeneous_sectors,604,0,0
signed_turn_screen_0,homogeneous_sectors,605,0,0
signed_turn_screen_0,homogeneous_sectors,606,0,0
signed_turn_screen_0,homogeneous_sectors,607,0,0
signed_turn_screen_0,homogeneous_sectors,608,0,0
signed_turn_screen_0,homogeneous_sectors,609,0,0
signed_turn_screen_0,homogeneous_sectors,610,0,0
signed_turn_screen_0,homogeneous_sectors,611,0,0
signed_turn_screen_0,homogeneous_sectors,612,0,0
signed_turn_screen_0,homogeneous_sectors,613,999999,-4
signed_turn_screen_0,homogeneous_sectors,614,999997,-6
signed_turn_screen_0,homogeneous_sectors,615,999967,-36
signed_turn_screen_0,homogeneous_sectors,616,10,10
signed_turn_screen_0,homogeneous_sectors,617,999987,-16
signed_turn_screen_0,homogeneous_sectors,618,6,6
signed_turn_screen_0,homogeneous_sectors,619,1000001,-2
signed_turn_screen_0,homogeneous_sectors,620,36,36
signed_turn_screen_0,homogeneous_sectors,621,16,16
signed_turn_screen_0,homogeneous_sectors,622,999993,-10
signed_turn_screen_0,homogeneous_sectors,623,12,12
signed_turn_screen_0,homogeneous_sectors,624,999987,-16
signed_turn_screen_0,homogeneous_sectors,625,999997,-6
signed_turn_screen_0,homogeneous_sectors,626,999993,-10
signed_turn_screen_0,homogeneous_sectors,627,12,12
signed_turn_screen_0,homogeneous_sectors,628,999987,-16
signed_turn_screen_0,homogeneous_sectors,629,999975,-28
signed_turn_screen_0,homogeneous_sectors,630,22,22
signed_turn_screen_0,homogeneous_sectors,631,4,4
signed_turn_screen_0,homogeneous_sectors,632,999987,-16
signed_turn_screen_0,homogeneous_sectors,633,28,28
signed_turn_screen_0,homogeneous_sectors,634,10,10
signed_turn_screen_0,homogeneous_sectors,635,6,6
signed_turn_screen_0,homogeneous_sectors,636,20,20
signed_turn_screen_0,homogeneous_sectors,637,1000001,-2
signed_turn_screen_0,homogeneous_sectors,638,999991,-12
signed_turn_screen_0,homogeneous_sectors,639,999993,-10
signed_turn_screen_0,homogeneous_sectors,640,6,6
signed_turn_screen_0,homogeneous_sectors,641,16,16
signed_turn_screen_0,homogeneous_sectors,642,10,10
signed_turn_screen_0,homogeneous_sectors,643,1000001,-2
signed_turn_screen_0,homogeneous_sectors,644,6,6
signed_turn_screen_0,homogeneous_sectors,645,999997,-6
signed_turn_screen_0,homogeneous_sectors,646,999981,-22
signed_turn_screen_0,homogeneous_sectors,647,2,2
signed_turn_screen_0,homogeneous_sectors,648,16,16
signed_turn_screen_0,homogeneous_sectors,649,999991,-12
signed_turn_screen_0,homogeneous_sectors,650,2,2
signed_turn_screen_0,homogeneous_sectors,651,16,16
signed_turn_screen_0,homogeneous_sectors,652,999997,-6
signed_turn_screen_0,homogeneous_sectors,653,2,2
signed_turn_screen_0,homogeneous_sectors,654,999983,-20
signed_turn_screen_0,homogeneous_sectors,655,6,6
signed_turn_screen_0,homogeneous_sectors,656,999997,-6
signed_turn_screen_0,homogeneous_sectors,657,0,0
signed_turn_screen_0,homogeneous_sectors,658,0,0
signed_turn_screen_0,homogeneous_sectors,659,0,0
signed_turn_screen_0,homogeneous_sectors,660,0,0
signed_turn_screen_0,homogeneous_sectors,661,0,0
signed_turn_screen_0,homogeneous_sectors,662,0,0
signed_turn_screen_0,homogeneous_sectors,663,0,0
signed_turn_screen_0,homogeneous_sectors,664,0,0
signed_turn_screen_0,homogeneous_sectors,665,0,0
signed_turn_screen_0,homogeneous_sectors,666,0,0
signed_turn_screen_0,homogeneous_sectors,667,0,0
signed_turn_screen_0,homogeneous_sectors,668,0,0
signed_turn_screen_0,homogeneous_sectors,669,0,0
signed_turn_screen_0,homogeneous_sectors,670,0,0
signed_turn_screen_0,homogeneous_sectors,671,0,0
signed_turn_screen_0,homogeneous_sectors,672,0,0
signed_turn_screen_0,homogeneous_sectors,673,0,0
signed_turn_screen_0,homogeneous_sectors,674,0,0
signed_turn_screen_0,homogeneous_sectors,675,0,0
signed_turn_screen_0,homogeneous_sectors,676,0,0
signed_turn_screen_0,homogeneous_sectors,677,0,0
signed_turn_screen_0,homogeneous_sectors,678,0,0
signed_turn_screen_0,homogeneous_sectors,679,0,0
signed_turn_screen_0,homogeneous_sectors,680,0,0
signed_turn_screen_0,homogeneous_sectors,681,0,0
signed_turn_screen_0,homogeneous_sectors,682,0,0
signed_turn_screen_0,homogeneous_sectors,683,0,0
signed_turn_screen_0,homogeneous_sectors,684,0,0
signed_turn_screen_0,homogeneous_sectors,685,0,0
signed_turn_screen_0,homogeneous_sectors,686,0,0
signed_turn_screen_0,homogeneous_sectors,687,0,0
signed_turn_screen_0,homogeneous_sectors,688,0,0
signed_turn_screen_0,homogeneous_sectors,689,0,0
signed_turn_screen_0,homogeneous_sectors,690,0,0
signed_turn_screen_0,homogeneous_sectors,691,0,0
signed_turn_screen_0,homogeneous_sectors,692,0,0
signed_turn_screen_0,homogeneous_sectors,693,0,0
signed_turn_screen_0,homogeneous_sectors,694,0,0
signed_turn_screen_0,homogeneous_sectors,695,0,0
signed_turn_screen_0,homogeneous_sectors,696,0,0
signed_turn_screen_0,homogeneous_sectors,697,0,0
signed_turn_screen_0,homogeneous_sectors,698,0,0
signed_turn_screen_0,homogeneous_sectors,699,0,0
signed_turn_screen_0,homogeneous_sectors,700,0,0
signed_turn_screen_0,homogeneous_sectors,701,0,0
signed_turn_screen_0,homogeneous_sectors,702,0,0
signed_turn_screen_0,homogeneous_sectors,703,0,0
signed_turn_screen_0,homogeneous_sectors,704,0,0
signed_turn_screen_0,homogeneous_sectors,705,0,0
signed_turn_screen_0,homogeneous_sectors,706,0,0
signed_turn_screen_0,homogeneous_sectors,707,0,0
signed_turn_screen_0,homogeneous_sectors,708,0,0
signed_turn_screen_0,homogeneous_sectors,709,0,0
signed_turn_screen_0,homogeneous_sectors,710,0,0
signed_turn_screen_0,homogeneous_sectors,711,0,0
signed_turn_screen_0,homogeneous_sectors,712,0,0
signed_turn_screen_0,homogeneous_sectors,713,0,0
signed_turn_screen_0,homogeneous_sectors,714,0,0
signed_turn_screen_0,homogeneous_sectors,715,0,0
signed_turn_screen_0,homogeneous_sectors,716,0,0
signed_turn_screen_0,homogeneous_sectors,717,0,0
signed_turn_screen_0,homogeneous_sectors,718,0,0
signed_turn_screen_0,homogeneous_sectors,719,0,0
signed_turn_screen_0,homogeneous_sectors,720,0,0
signed_turn_screen_0,homogeneous_sectors,721,0,0
signed_turn_screen_0,homogeneous_sectors,722,0,0
signed_turn_screen_0,homogeneous_sectors,723,0,0
signed_turn_screen_0,homogeneous_sectors,724,0,0
signed_turn_screen_0,homogeneous_sectors,725,0,0
signed_turn_screen_0,homogeneous_sectors,726,0,0
signed_turn_screen_0,homogeneous_sectors,727,0,0
signed_turn_screen_0,homogeneous_sectors,728,0,0
signed_turn_screen_0,homogeneous_sectors,729,0,0
signed_turn_screen_0,homogeneous_sectors,730,0,0
signed_turn_screen_0,homogeneous_sectors,731,0,0
signed_turn_screen_0,homogeneous_sectors,732,0,0
signed_turn_screen_0,homogeneous_sectors,733,0,0
signed_turn_screen_0,homogeneous_sectors,734,0,0
signed_turn_screen_0,homogeneous_sectors,735,0,0
signed_turn_screen_0,homogeneous_sectors,736,0,0
signed_turn_screen_0,homogeneous_sectors,737,0,0
signed_turn_screen_0,homogeneous_sectors,738,0,0
signed_turn_screen_0,homogeneous_sectors,739,0,0
signed_turn_screen_0,homogeneous_sectors,740,0,0
signed_turn_screen_0,homogeneous_sectors,741,0,0
signed_turn_screen_0,homogeneous_sectors,742,0,0
signed_turn_screen_0,homogeneous_sectors,743,0,0
signed_turn_screen_0,homogeneous_sectors,744,0,0
signed_turn_screen_0,homogeneous_sectors,745,0,0
signed_turn_screen_0,homogeneous_sectors,746,0,0
signed_turn_screen_0,homogeneous_sectors,747,0,0
signed_turn_screen_0,homogeneous_sectors,748,0,0
signed_turn_screen_0,homogeneous_sectors,749,0,0
signed_turn_screen_0,homogeneous_sectors,750,0,0
signed_turn_screen_0,homogeneous_sectors,751,0,0
signed_turn_screen_0,homogeneous_sectors,752,0,0
signed_turn_screen_0,homogeneous_sectors,753,0,0
signed_turn_screen_0,homogeneous_sectors,754,0,0
signed_turn_screen_0,homogeneous_sectors,755,0,0
signed_turn_screen_0,homogeneous_sectors,756,0,0
signed_turn_screen_0,homogeneous_sectors,757,0,0
signed_turn_screen_0,homogeneous_sectors,758,0,0
signed_turn_screen_0,homogeneous_sectors,759,0,0
signed_turn_screen_0,homogeneous_sectors,760,0,0
signed_turn_screen_0,homogeneous_sectors,761,0,0
signed_turn_screen_0,homogeneous_sectors,762,0,0
signed_turn_screen_0,homogeneous_sectors,763,0,0
signed_turn_screen_0,homogeneous_sectors,764,0,0
signed_turn_screen_0,homogeneous_sectors,765,0,0
signed_turn_screen_0,homogeneous_sectors,766,0,0
signed_turn_screen_0,homogeneous_sectors,767,0,0
signed_turn_screen_0,homogeneous_sectors,768,0,0
signed_turn_screen_0,homogeneous_sectors,769,0,0
signed_turn_screen_0,homogeneous_sectors,770,0,0
signed_turn_screen_0,homogeneous_sectors,771,0,0
signed_turn_screen_0,homogeneous_sectors,772,0,0
signed_turn_screen_0,homogeneous_sectors,773,0,0
signed_turn_screen_0,homogeneous_sectors,774,0,0
signed_turn_screen_0,homogeneous_sectors,775,0,0
signed_turn_screen_0,homogeneous_sectors,776,0,0
signed_turn_screen_0,homogeneous_sectors,777,0,0
signed_turn_screen_0,homogeneous_sectors,778,0,0
signed_turn_screen_0,homogeneous_sectors,779,0,0
signed_turn_screen_0,homogeneous_sectors,780,0,0
signed_turn_screen_0,homogeneous_sectors,781,0,0
signed_turn_screen_0,homogeneous_sectors,782,0,0
signed_turn_screen_0,homogeneous_sectors,783,0,0
signed_turn_screen_0,homogeneous_sectors,784,0,0
signed_turn_screen_0,homogeneous_sectors,785,0,0
signed_turn_screen_0,homogeneous_sectors,786,0,0
signed_turn_screen_0,homogeneous_sectors,787,0,0
signed_turn_screen_0,homogeneous_sectors,788,0,0
signed_turn_screen_0,homogeneous_sectors,789,0,0
signed_turn_screen_0,homogeneous_sectors,790,0,0
signed_turn_screen_0,homogeneous_sectors,791,0,0
signed_turn_screen_0,homogeneous_sectors,792,0,0
signed_turn_screen_0,homogeneous_sectors,793,0,0
signed_turn_screen_0,homogeneous_sectors,794,0,0
signed_turn_screen_0,homogeneous_sectors,795,0,0
signed_turn_screen_0,homogeneous_sectors,796,0,0
signed_turn_screen_0,homogeneous_sectors,797,0,0
signed_turn_screen_0,homogeneous_sectors,798,0,0
signed_turn_screen_0,homogeneous_sectors,799,0,0
signed_turn_screen_0,homogeneous_sectors,800,0,0
signed_turn_screen_0,homogeneous_sectors,801,0,0
signed_turn_screen_0,homogeneous_sectors,802,0,0
signed_turn_screen_0,homogeneous_sectors,803,0,0
signed_turn_screen_0,homogeneous_sectors,804,0,0
signed_turn_screen_0,homogeneous_sectors,805,0,0
signed_turn_screen_0,homogeneous_sectors,806,0,0
signed_turn_screen_0,homogeneous_sectors,807,0,0
signed_turn_screen_0,homogeneous_sectors,808,0,0
signed_turn_screen_0,homogeneous_sectors,809,0,0
signed_turn_screen_0,homogeneous_sectors,810,0,0
signed_turn_screen_0,homogeneous_sectors,811,0,0
signed_turn_screen_0,homogeneous_sectors,812,0,0
signed_turn_screen_0,homogeneous_sectors,813,0,0
signed_turn_screen_0,homogeneous_sectors,814,0,0
signed_turn_screen_0,homogeneous_sectors,815,0,0
signed_turn_screen_0,homogeneous_sectors,816,0,0
signed_turn_screen_0,homogeneous_sectors,817,0,0
signed_turn_screen_0,homogeneous_sectors,818,0,0
signed_turn_screen_0,homogeneous_sectors,819,0,0
signed_turn_screen_0,homogeneous_sectors,820,0,0
signed_turn_screen_0,homogeneous_sectors,821,0,0
signed_turn_screen_0,homogeneous_sectors,822,0,0
signed_turn_screen_0,homogeneous_sectors,823,0,0
signed_turn_screen_0,homogeneous_sectors,824,0,0
signed_turn_screen_0,homogeneous_sectors,825,0,0
signed_turn_screen_0,homogeneous_sectors,826,0,0
signed_turn_screen_0,homogeneous_sectors,827,0,0
signed_turn_screen_0,homogeneous_sectors,828,0,0
signed_turn_screen_0,homogeneous_sectors,829,0,0
signed_turn_screen_0,homogeneous_sectors,830,0,0
signed_turn_screen_0,homogeneous_sectors,831,0,0
signed_turn_screen_0,homogeneous_sectors,832,0,0
signed_turn_screen_0,homogeneous_sectors,833,0,0
signed_turn_screen_0,homogeneous_sectors,834,0,0
signed_turn_screen_0,homogeneous_sectors,835,0,0
signed_turn_screen_0,homogeneous_sectors,836,0,0
signed_turn_screen_0,homogeneous_sectors,837,0,0
signed_turn_screen_0,homogeneous_sectors,838,0,0
signed_turn_screen_0,homogeneous_sectors,839,0,0
signed_turn_screen_0,homogeneous_sectors,840,0,0
signed_turn_screen_0,homogeneous_sectors,841,0,0
signed_turn_screen_0,homogeneous_sectors,842,0,0
signed_turn_screen_0,homogeneous_sectors,843,0,0
signed_turn_screen_0,homogeneous_sectors,844,0,0
signed_turn_screen_0,homogeneous_sectors,845,0,0
signed_turn_screen_0,homogeneous_sectors,846,0,0
signed_turn_screen_0,homogeneous_sectors,847,0,0
signed_turn_screen_0,homogeneous_sectors,848,0,0
signed_turn_screen_0,homogeneous_sectors,849,0,0
signed_turn_screen_0,homogeneous_sectors,850,0,0
signed_turn_screen_0,homogeneous_sectors,851,0,0
signed_turn_screen_0,homogeneous_sectors,852,0,0
signed_turn_screen_0,homogeneous_sectors,853,0,0
signed_turn_screen_0,homogeneous_sectors,854,0,0
signed_turn_screen_0,homogeneous_sectors,855,0,0
signed_turn_screen_0,homogeneous_sectors,856,0,0
signed_turn_screen_0,homogeneous_sectors,857,0,0
signed_turn_screen_0,homogeneous_sectors,858,0,0
signed_turn_screen_0,homogeneous_sectors,859,0,0
signed_turn_screen_0,homogeneous_sectors,860,0,0
signed_turn_screen_0,homogeneous_sectors,861,0,0
signed_turn_screen_0,homogeneous_sectors,862,0,0
signed_turn_screen_0,homogeneous_sectors,863,0,0
signed_turn_screen_0,homogeneous_sectors,864,0,0
signed_turn_screen_0,homogeneous_sectors,865,0,0
signed_turn_screen_0,homogeneous_sectors,866,0,0
signed_turn_screen_0,homogeneous_sectors,867,0,0
signed_turn_screen_0,homogeneous_sectors,868,0,0
signed_turn_screen_0,homogeneous_sectors,869,0,0
signed_turn_screen_0,homogeneous_sectors,870,0,0
signed_turn_screen_0,homogeneous_sectors,871,0,0
signed_turn_screen_0,homogeneous_sectors,872,0,0
signed_turn_screen_0,homogeneous_sectors,873,0,0
signed_turn_screen_0,homogeneous_sectors,874,0,0
signed_turn_screen_0,homogeneous_sectors,875,0,0
signed_turn_screen_0,homogeneous_sectors,876,0,0
signed_turn_screen_0,homogeneous_sectors,877,0,0
signed_turn_screen_0,homogeneous_sectors,878,0,0
signed_turn_screen_0,homogeneous_sectors,879,0,0
signed_turn_screen_0,homogeneous_sectors,880,0,0
signed_turn_screen_0,homogeneous_sectors,881,12,12
signed_turn_screen_0,homogeneous_sectors,882,999991,-12
signed_turn_screen_0,homogeneous_sectors,883,999989,-14
signed_turn_screen_0,homogeneous_sectors,884,16,16
signed_turn_screen_0,homogeneous_sectors,885,999991,-12
signed_turn_screen_0,homogeneous_sectors,886,4,4
signed_turn_screen_0,homogeneous_sectors,887,999995,-8
signed_turn_screen_0,homogeneous_sectors,888,8,8
signed_turn_screen_0,homogeneous_sectors,889,999995,-8
signed_turn_screen_0,homogeneous_sectors,890,4,4
signed_turn_screen_0,homogeneous_sectors,891,999983,-20
signed_turn_screen_0,homogeneous_sectors,892,12,12
signed_turn_screen_0,homogeneous_sectors,893,11,11
signed_turn_screen_0,homogeneous_sectors,894,999997,-6
signed_turn_screen_0,homogeneous_sectors,895,999997,-6
signed_turn_screen_0,homogeneous_sectors,896,6,6
signed_turn_screen_0,homogeneous_sectors,897,2,2
signed_turn_screen_0,homogeneous_sectors,898,1000001,-2
signed_turn_screen_0,homogeneous_sectors,899,999989,-14
signed_turn_screen_0,homogeneous_sectors,900,999995,-8
signed_turn_screen_0,homogeneous_sectors,901,1000001,-2
signed_turn_screen_0,homogeneous_sectors,902,8,8
signed_turn_screen_0,homogeneous_sectors,903,12,12
signed_turn_screen_0,homogeneous_sectors,904,999995,-8
signed_turn_screen_0,homogeneous_sectors,905,1000001,-2
signed_turn_screen_0,homogeneous_sectors,906,4,4
signed_turn_screen_0,homogeneous_sectors,907,12,12
signed_turn_screen_0,homogeneous_sectors,908,2,2
signed_turn_screen_0,homogeneous_sectors,909,6,6
signed_turn_screen_0,homogeneous_sectors,910,9,9
signed_turn_screen_0,homogeneous_sectors,911,1000001,-2
signed_turn_screen_0,homogeneous_sectors,912,1000000,-3
signed_turn_screen_0,homogeneous_sectors,913,1000001,-2
signed_turn_screen_0,homogeneous_sectors,914,999989,-14
signed_turn_screen_0,homogeneous_sectors,915,999995,-8
signed_turn_screen_0,homogeneous_sectors,916,6,6
signed_turn_screen_0,homogeneous_sectors,917,9,9
signed_turn_screen_0,homogeneous_sectors,918,1000001,-2
signed_turn_screen_0,homogeneous_sectors,919,1000001,-2
signed_turn_screen_0,homogeneous_sectors,920,999995,-8
signed_turn_screen_0,homogeneous_sectors,921,44,44
signed_turn_screen_0,homogeneous_sectors,922,999991,-12
signed_turn_screen_0,homogeneous_sectors,923,10,10
signed_turn_screen_0,homogeneous_sectors,924,999995,-8
signed_turn_screen_0,homogeneous_sectors,925,999991,-12
signed_turn_screen_0,homogeneous_sectors,926,6,6
signed_turn_screen_0,homogeneous_sectors,927,2,2
signed_turn_screen_0,homogeneous_sectors,928,4,4
signed_turn_screen_0,homogeneous_sectors,929,8,8
signed_turn_screen_0,homogeneous_sectors,930,2,2
signed_turn_screen_0,homogeneous_sectors,931,4,4
signed_turn_screen_0,homogeneous_sectors,932,1000002,-1
signed_turn_screen_0,homogeneous_sectors,933,4,4
signed_turn_screen_0,homogeneous_sectors,934,999994,-9
signed_turn_screen_0,homogeneous_sectors,935,999993,-10
signed_turn_screen_0,homogeneous_sectors,936,12,12
signed_turn_screen_0,homogeneous_sectors,937,8,8
signed_turn_screen_0,homogeneous_sectors,938,999993,-10
signed_turn_screen_0,homogeneous_sectors,939,4,4
signed_turn_screen_0,homogeneous_sectors,940,1000002,-1
signed_turn_screen_0,homogeneous_sectors,941,2,2
signed_turn_screen_0,homogeneous_sectors,942,4,4
signed_turn_screen_0,homogeneous_sectors,943,2,2
signed_turn_screen_0,homogeneous_sectors,944,8,8
signed_turn_screen_0,homogeneous_sectors,945,999967,-36
signed_turn_screen_0,homogeneous_sectors,946,16,16
signed_turn_screen_0,homogeneous_sectors,947,16,16
signed_turn_screen_0,homogeneous_sectors,948,999995,-8
signed_turn_screen_0,homogeneous_sectors,949,999993,-10
signed_turn_screen_0,homogeneous_sectors,950,12,12
signed_turn_screen_0,homogeneous_sectors,951,999993,-10
signed_turn_screen_0,homogeneous_sectors,952,4,4
signed_turn_screen_0,homogeneous_sectors,953,1000001,-2
signed_turn_screen_0,homogeneous_sectors,954,2,2
signed_turn_screen_0,homogeneous_sectors,955,1000002,-1
signed_turn_screen_0,homogeneous_sectors,956,9,9
signed_turn_screen_0,homogeneous_sectors,957,999989,-14
signed_turn_screen_0,homogeneous_sectors,958,999983,-20
signed_turn_screen_0,homogeneous_sectors,959,12,12
signed_turn_screen_0,homogeneous_sectors,960,4,4
signed_turn_screen_0,homogeneous_sectors,961,999993,-10
signed_turn_screen_0,homogeneous_sectors,962,2,2
signed_turn_screen_0,homogeneous_sectors,963,12,12
signed_turn_screen_0,homogeneous_sectors,964,999967,-36
signed_turn_screen_0,homogeneous_sectors,965,1000001,-2
signed_turn_screen_0,homogeneous_sectors,966,16,16
signed_turn_screen_0,homogeneous_sectors,967,4,4
signed_turn_screen_0,homogeneous_sectors,968,8,8
signed_turn_screen_0,homogeneous_sectors,969,999993,-10
signed_turn_screen_0,homogeneous_sectors,970,12,12
signed_turn_screen_0,homogeneous_sectors,971,4,4
signed_turn_screen_0,homogeneous_sectors,972,4,4
signed_turn_screen_0,homogeneous_sectors,973,1000002,-1
signed_turn_screen_0,homogeneous_sectors,974,4,4
signed_turn_screen_0,homogeneous_sectors,975,1000000,-3
signed_turn_screen_0,homogeneous_sectors,976,4,4
signed_turn_screen_0,homogeneous_sectors,977,1000000,-3
signed_turn_screen_0,homogeneous_sectors,978,1000002,-1
signed_turn_screen_0,homogeneous_sectors,979,4,4
signed_turn_screen_0,homogeneous_sectors,980,999993,-10
signed_turn_screen_0,homogeneous_sectors,981,1000000,-3
signed_turn_screen_0,homogeneous_sectors,982,1000000,-3
signed_turn_screen_0,homogeneous_sectors,983,1000002,-1
signed_turn_screen_0,homogeneous_sectors,984,999997,-6
signed_turn_screen_1,homogeneous_sectors,0,0,0
signed_turn_screen_1,homogeneous_sectors,1,0,0
signed_turn_screen_1,homogeneous_sectors,2,0,0
signed_turn_screen_1,homogeneous_sectors,3,0,0
signed_turn_screen_1,homogeneous_sectors,4,0,0
signed_turn_screen_1,homogeneous_sectors,5,0,0
signed_turn_screen_1,homogeneous_sectors,6,0,0
signed_turn_screen_1,homogeneous_sectors,7,0,0
signed_turn_screen_1,homogeneous_sectors,8,0,0
signed_turn_screen_1,homogeneous_sectors,9,0,0
signed_turn_screen_1,homogeneous_sectors,10,0,0
signed_turn_screen_1,homogeneous_sectors,11,0,0
signed_turn_screen_1,homogeneous_sectors,12,0,0
signed_turn_screen_1,homogeneous_sectors,13,0,0
signed_turn_screen_1,homogeneous_sectors,14,0,0
signed_turn_screen_1,homogeneous_sectors,15,0,0
signed_turn_screen_1,homogeneous_sectors,16,0,0
signed_turn_screen_1,homogeneous_sectors,17,0,0
signed_turn_screen_1,homogeneous_sectors,18,0,0
signed_turn_screen_1,homogeneous_sectors,19,0,0
signed_turn_screen_1,homogeneous_sectors,20,0,0
signed_turn_screen_1,homogeneous_sectors,21,0,0
signed_turn_screen_1,homogeneous_sectors,22,0,0
signed_turn_screen_1,homogeneous_sectors,23,0,0
signed_turn_screen_1,homogeneous_sectors,24,0,0
signed_turn_screen_1,homogeneous_sectors,25,0,0
signed_turn_screen_1,homogeneous_sectors,26,0,0
signed_turn_screen_1,homogeneous_sectors,27,0,0
signed_turn_screen_1,homogeneous_sectors,28,0,0
signed_turn_screen_1,homogeneous_sectors,29,0,0
signed_turn_screen_1,homogeneous_sectors,30,0,0
signed_turn_screen_1,homogeneous_sectors,31,0,0
signed_turn_screen_1,homogeneous_sectors,32,0,0
signed_turn_screen_1,homogeneous_sectors,33,0,0
signed_turn_screen_1,homogeneous_sectors,34,0,0
signed_turn_screen_1,homogeneous_sectors,35,0,0
signed_turn_screen_1,homogeneous_sectors,36,0,0
signed_turn_screen_1,homogeneous_sectors,37,0,0
